1679950567,SMBagAndEAS,15
1679950568,SMScanAndBag,31
1679950575,SMBagAndEAS,15
1679950578,SMScanAndBag,31
1679950580,SMSecUnExpectedIncrease,31
1679950598,SMSecUnexpectedDecrease,31
1679950605,SMSecUXDecreaseAttendantCleared,31
1679950605,SMScanAndBag,31
1679950614,SMFinish,31
1679950614,SMSellBags,31
1679950614,SMCmDataEntry,81
1679950616,SMFinish,81
1679950617,SMGetFoodStampState,81
1679950617,SMFinish,55
1679950617,SMProcessing,55
1679950619,SMFinish,55
1679950622,SMCardProcessing,55
1679950632,SMCardProcessing,55
1679950638,SMTakeCard,1
1679950639,SMTakeReceipt,1
1679950639,SMThankYou,1
1679950642,SMTakeReceipt,1
1679950645,SMThankYou,1
1679950658,SMAttract,1
1679950717,SMBagAndEAS,15
1679950718,SMScanAndBag,15
1679950720,SMBagAndEAS,15
1679950721,SMScanAndBag,31
1679950722,SMBagAndEAS,15
1679950724,SMScanAndBag,31
1679950725,SMBagAndEAS,15
1679950726,SMScanAndBag,31
1679950728,SMBagAndEAS,15
1679950729,SMScanAndBag,31
1679950740,SMBagAndEAS,15
1679950743,SMScanAndBag,31
1679950744,SMFinish,31
1679950744,SMSellBags,31
1679950744,SMCmDataEntry,81
1679950746,SMFinish,81
1679950746,SMGetFoodStampState,81
1679950746,SMFinish,55
1679950746,SMProcessing,55
1679950748,SMFinish,55
1679950752,SMCardProcessing,55
1679950755,SMCardProcessing,55
1679950761,SMTakeCard,1
1679950761,SMTakeReceipt,1
1679950761,SMThankYou,1
1679950786,SMAttract,1
1679950901,SMBagAndEAS,15
1679950901,SMScanAndBag,31
1679950901,SMFinish,31
1679950901,SMSellBags,31
1679950902,SMCmDataEntry,81
1679950903,SMFinish,81
1679950903,SMGetFoodStampState,81
1679950903,SMFinish,55
1679950903,SMProcessing,55
1679950904,SMFinish,55
1679950905,SMCashPayment,55
1679950916,SMCardProcessing,55
1679950918,SMTakeCard,1
1679950918,SMTakeChange,1
1679950925,SMTakeReceipt,1
1679950925,SMThankYou,1
1679950933,SMAttract,1
1679950983,SMBagAndEAS,15
1679950988,SMScanAndBag,31
1679950989,SMFinish,31
1679950989,SMSellBags,31
1679950989,SMCmDataEntry,81
1679950991,SMFinish,81
1679950991,SMGetFoodStampState,81
1679950991,SMFinish,55
1679950991,SMProcessing,55
1679950993,SMFinish,55
1679950995,SMCashPayment,55
1679951005,SMCardProcessing,55
1679951006,SMTakeCard,1
1679951006,SMTakeChange,1
1679951011,SMTakeReceipt,1
1679951011,SMThankYou,1
1679951019,SMAttract,1
1679951039,SMBagAndEAS,15
1679951040,SMScanAndBag,31
1679951042,SMFinish,31
1679951042,SMSellBags,31
1679951042,SMCmDataEntry,81
1679951044,SMFinish,81
1679951044,SMGetFoodStampState,81
1679951044,SMFinish,55
1679951044,SMProcessing,55
1679951045,SMFinish,55
1679951047,SMCashPayment,55
1679951052,SMCardProcessing,55
1679951055,SMTakeCard,1
1679951055,SMTakeChange,1
1679951062,SMTakeReceipt,1
1679951062,SMThankYou,1
1679951066,SMTakeReceipt,1
1679951069,SMThankYou,1
1679951075,SMAttract,1
1679951249,SMBagAndEAS,15
1679951250,SMScanAndBag,31
1679951252,SMBagAndEAS,15
1679951253,SMScanAndBag,31
1679951257,SMBagAndEAS,15
1679951258,SMScanAndBag,31
1679951261,SMBagAndEAS,15
1679951263,SMScanAndBag,31
1679951265,SMBagAndEAS,15
1679951266,SMScanAndBag,31
1679951268,SMBagAndEAS,15
1679951270,SMScanAndBag,31
1679951277,SMFinish,31
1679951277,SMSellBags,31
1679951277,SMCmDataEntry,81
1679951279,SMFinish,81
1679951279,SMGetFoodStampState,81
1679951280,SMFinish,55
1679951280,SMProcessing,55
1679951281,SMFinish,55
1679951284,SMCashPayment,55
1679951284,SMCardProcessing,55
1679951288,SMTakeCard,1
1679951288,SMTakeChange,1
1679951296,SMTakeReceipt,1
1679951296,SMThankYou,1
1679951328,SMAttract,1
1679951586,SMBagAndEAS,15
1679951586,SMScanAndBag,31
1679951589,SMBagAndEAS,15
1679951590,SMScanAndBag,31
1679951591,SMFinish,31
1679951591,SMSellBags,31
1679951591,SMCmDataEntry,81
1679951592,SMFinish,81
1679951592,SMGetFoodStampState,81
1679951592,SMFinish,55
1679951592,SMProcessing,55
1679951594,SMFinish,55
1679951597,SMCashPayment,55
1679951603,SMCardProcessing,55
1679951605,SMTakeCard,1
1679951605,SMTakeChange,1
1679951610,SMTakeReceipt,1
1679951610,SMThankYou,1
1679951616,SMAttract,1
1679951802,SMBagAndEAS,15
1679951815,SMScanAndBag,31
1679951819,SMBagAndEAS,15
1679951821,SMScanAndBag,31
1679951823,SMBagAndEAS,15
1679951825,SMScanAndBag,31
1679951829,SMBagAndEAS,15
1679951832,SMScanAndBag,31
1679951835,SMBagAndEAS,15
1679951837,SMScanAndBag,31
1679951839,SMBagAndEAS,15
1679951840,SMScanAndBag,31
1679951844,SMBagAndEAS,15
1679951845,SMScanAndBag,31
1679951848,SMBagAndEAS,15
1679951850,SMScanAndBag,31
1679951856,SMFinish,31
1679951856,SMSellBags,31
1679951856,SMCmDataEntry,81
1679951858,SMFinish,81
1679951858,SMGetFoodStampState,81
1679951858,SMFinish,55
1679951858,SMProcessing,55
1679951860,SMFinish,55
1679951862,SMCardProcessing,55
1679951868,SMCardProcessing,55
1679951874,SMTakeCard,1
1679951874,SMTakeReceipt,1
1679951876,SMThankYou,1
1679951889,SMAttract,1
1679951937,SMScanAndBag,27
1679951938,SMProduceFavorites,27
1679951940,SMScanAndBag,27
1679951942,SMBagAndEAS,15
1679951945,SMScanAndBag,31
1679951955,SMBagAndEAS,15
1679951961,SMSecMisMatchWeight,31
1679951966,SMSecMisMatchWtShopperCleared,31
1679951966,SMBagAndEAS,31
1679951966,SMScanAndBag,31
1679951967,SMFinish,31
1679951967,SMSellBags,31
1679951967,SMCmDataEntry,81
1679951968,SMFinish,81
1679951969,SMGetFoodStampState,81
1679951969,SMFinish,55
1679951969,SMProcessing,55
1679951970,SMFinish,55
1679951972,SMSecUnExpectedIncrease,55
1679951987,SMSecUXIncreaseAttendantCleared,55
1679951987,SMFinish,55
1679951989,SMCardProcessing,55
1679951994,SMCardProcessing,55
1679952000,SMTakeCard,1
1679952000,SMTakeReceipt,1
1679952000,SMThankYou,1
1679952005,SMAttract,1
1679952129,SMBagAndEAS,15
1679952130,SMScanAndBag,31
1679952138,SMFinish,31
1679952138,SMSellBags,31
1679952138,SMCmDataEntry,81
1679952140,SMFinish,81
1679952141,SMGetFoodStampState,81
1679952141,SMFinish,55
1679952141,SMProcessing,55
1679952142,SMFinish,55
1679952145,SMCardProcessing,55
1679952153,SMCardProcessing,55
1679952159,SMTakeCard,1
1679952159,SMTakeReceipt,1
1679952159,SMThankYou,1
1679952164,SMAttract,1
1679952405,SMBagAndEAS,15
1679952405,SMScanAndBag,15
1679952407,SMBagAndEAS,15
1679952408,SMScanAndBag,31
1679952410,SMBagAndEAS,15
1679952411,SMScanAndBag,31
1679952411,SMFinish,31
1679952411,SMGetFoodStampState,31
1679952411,SMFinish,55
1679952411,SMWaitForApproval,55
1679952426,SMSmAuthorization,55
1679952426,SMSmRestrictedItems,55
1679952427,SMSmAuthorization,55
1679952427,SMFinish,55
1679952427,SMSellBags,55
1679952427,SMCmDataEntry,81
1679952430,SMFinish,81
1679952430,SMProcessing,81
1679952431,SMFinish,81
1679952434,SMCardProcessing,81
1679952442,SMCardProcessing,81
1679952447,SMTakeCard,1
1679952447,SMTakeReceipt,1
1679952447,SMThankYou,1
1679952454,SMTakeReceipt,1
1679952456,SMThankYou,1
1679952457,SMAttract,1
1679952512,SMBagAndEAS,15
1679952513,SMScanAndBag,31
1679952520,SMProduceFavorites,31
1679952527,SMBagAndEAS,15
1679952536,SMScanAndBag,31
1679952539,SMBagAndEAS,15
1679952543,SMScanAndBag,31
1679952547,SMBagAndEAS,15
1679952550,SMScanAndBag,31
1679952556,SMProduceFavorites,31
1679952561,SMEnterQuantity,21
1679952566,SMBagAndEAS,15
1679952573,SMScanAndBag,31
1679952575,SMBagAndEAS,15
1679952579,SMScanAndBag,31
1679952582,SMBagAndEAS,15
1679952583,SMScanAndBag,31
1679952586,SMBagAndEAS,15
1679952587,SMScanAndBag,31
1679952590,SMBagAndEAS,15
1679952591,SMScanAndBag,31
1679952595,SMProduceFavorites,31
1679952602,SMEnterWeight,23
1679952604,SMBagAndEAS,15
1679952607,SMScanAndBag,31
1679952610,SMSecUnExpectedIncrease,31
1679952621,SMSecUXIncreaseAttendantCleared,31
1679952621,SMScanAndBag,31
1679952624,SMPickingUpItems,31
1679952624,SMScanAndBag,31
1679952626,SMPickingUpItems,31
1679952626,SMScanAndBag,31
1679952632,SMBagAndEAS,15
1679952633,SMScanAndBag,31
1679952635,SMFinish,31
1679952635,SMSellBags,31
1679952635,SMCmDataEntry,81
1679952639,SMFinish,81
1679952639,SMGetFoodStampState,81
1679952639,SMFinish,55
1679952639,SMProcessing,55
1679952641,SMFinish,55
1679952647,SMCashPayment,55
1679952656,SMCardProcessing,55
1679952660,SMTakeCard,1
1679952660,SMTakeChange,1
1679952668,SMTakeReceipt,1
1679952671,SMThankYou,1
1679952682,SMAttract,1
1679953021,SMBagAndEAS,15
1679953023,SMScanAndBag,31
1679953026,SMBagAndEAS,15
1679953028,SMScanAndBag,31
1679953029,SMBagAndEAS,15
1679953031,SMScanAndBag,31
1679953033,SMBagAndEAS,15
1679953035,SMScanAndBag,31
1679953038,SMFinish,31
1679953038,SMSellBags,31
1679953039,SMCmDataEntry,81
1679953041,SMFinish,81
1679953041,SMGetFoodStampState,81
1679953041,SMFinish,55
1679953041,SMProcessing,55
1679953042,SMFinish,55
1679953046,SMCardProcessing,55
1679953060,SMCardProcessing,55
1679953065,SMTakeCard,1
1679953065,SMTakeReceipt,1
1679953066,SMThankYou,1
1679953092,SMAttract,1
1679953303,SMBagAndEAS,15
1679953304,SMScanAndBag,31
1679953306,SMContextHelp,31
1679953307,SMSmAuthorization,31
1679953308,SMSmAssistMenu,31
1679953309,SMRAPDataNeeded,81
1679953310,SMSmDataEntry,81
1679953311,SMRAPDataNeeded,81
1679953311,SMRAPDataNeeded,81
1679953312,SMSmDataEntry,81
1679953313,SMRAPDataNeeded,81
1679953313,SMBagAndEAS,15
1679953314,SMScanAndBag,15
1679953314,SMSmAssistMenu,15
1679953319,SMRAPDataNeeded,81
1679953319,SMSmDataEntry,81
1679953321,SMRAPDataNeeded,81
1679953321,SMRAPDataNeeded,81
1679953321,SMSmDataEntry,81
1679953323,SMRAPDataNeeded,81
1679953325,SMBagAndEAS,15
1679953325,SMScanAndBag,15
1679953325,SMWaitForApproval,15
1679953325,SMSmAuthorization,15
1679953325,SMSmRestrictedItems,15
1679953331,SMSmAuthorization,31
1679953331,SMSmAssistMenu,31
1679953332,SMRAPDataNeeded,81
1679953333,SMSmDataEntry,81
1679953334,SMRAPDataNeeded,81
1679953334,SMRAPDataNeeded,81
1679953335,SMSmDataEntry,81
1679953335,SMRAPDataNeeded,81
1679953336,SMBagAndEAS,15
1679953336,SMScanAndBag,15
1679953336,SMSmAssistMenu,15
1679953339,SMScanAndBag,31
1679953345,SMFinish,31
1679953345,SMSellBags,31
1679953345,SMCmDataEntry,81
1679953347,SMFinish,81
1679953347,SMGetFoodStampState,81
1679953347,SMFinish,55
1679953347,SMProcessing,55
1679953348,SMFinish,55
1679953350,SMCardProcessing,55
1679953355,SMCardProcessing,55
1679953361,SMTakeCard,1
1679953361,SMTakeReceipt,1
1679953363,SMThankYou,1
1679953364,SMAttract,1
1679953387,SMBagAndEAS,15
1679953389,SMScanAndBag,31
1679953391,SMBagAndEAS,15
1679953394,SMScanAndBag,31
1679953397,SMScanAndBag,70
1679953399,SMFinish,70
1679953399,SMSellBags,70
1679953399,SMCmDataEntry,81
1679953401,SMFinish,81
1679953401,SMGetFoodStampState,81
1679953401,SMFinish,55
1679953401,SMProcessing,55
1679953402,SMFinish,55
1679953408,SMCardProcessing,55
1679953414,SMTakeCard,1
1679953414,SMTakeReceipt,1
1679953414,SMThankYou,1
1679953422,SMAttract,1
1679953602,SMScanAndBag,27
1679953604,SMBagAndEAS,15
1679953664,SMScanAndBag,31
1679953666,SMBagAndEAS,15
1679953668,SMScanAndBag,31
1679953689,SMFinish,31
1679953689,SMSellBags,31
1679953689,SMCmDataEntry,81
1679953691,SMFinish,81
1679953692,SMGetFoodStampState,81
1679953692,SMFinish,55
1679953692,SMProcessing,55
1679953693,SMFinish,55
1679953698,SMCardProcessing,55
1679953702,SMTakeCard,1
1679953702,SMTakeReceipt,1
1679953702,SMThankYou,1
1679953725,SMAttract,1
1679954051,SMPutBagOnScale,27
1679954054,SMScanAndBag,27
1679954059,SMBagAndEAS,15
1679954065,SMScanAndBag,31
1679954070,SMBagAndEAS,15
1679954074,SMScanAndBag,31
1679954077,SMBagAndEAS,15
1679954080,SMScanAndBag,31
1679954086,SMBagAndEAS,15
1679954092,SMScanAndBag,31
1679954095,SMBagAndEAS,15
1679954098,SMScanAndBag,31
1679954101,SMBagAndEAS,15
1679954105,SMScanAndBag,31
1679954108,SMBagAndEAS,15
1679954111,SMScanAndBag,31
1679954115,SMBagAndEAS,15
1679954120,SMScanAndBag,31
1679954123,SMBagAndEAS,15
1679954127,SMScanAndBag,31
1679954132,SMBagAndEAS,15
1679954133,SMScanAndBag,31
1679954136,SMBagAndEAS,15
1679954137,SMScanAndBag,31
1679954139,SMBagAndEAS,15
1679954142,SMScanAndBag,31
1679954144,SMBagAndEAS,15
1679954145,SMScanAndBag,31
1679954175,SMContinueTrans,31
1679954198,SMScanAndBag,31
1679954228,SMContinueTrans,31
1679954229,SMScanAndBag,31
1679954233,SMPickingUpItems,31
1679954233,SMScanAndBag,31
1679954243,SMVoidItem,31
1679954244,SMConfirmVoid,31
1679954248,SMVoidApproval,15
1679954248,SMScanAndBag,15
1679954250,SMContextHelp,31
1679954254,SMSmAuthorization,31
1679954255,SMSmVoidedItems,31
1679954256,SMScanAndBag,31
1679954258,SMFinish,31
1679954259,SMSellBags,31
1679954259,SMCmDataEntry,81
1679954260,SMFinish,81
1679954260,SMGetFoodStampState,81
1679954261,SMFinish,55
1679954261,SMProcessing,55
1679954262,SMFinish,55
1679954267,SMCardProcessing,55
1679954276,SMCardProcessing,55
1679954282,SMTakeCard,1
1679954282,SMTakeReceipt,1
1679954285,SMThankYou,1
1679954292,SMAttract,1
1679954319,SMContextHelp,1
1679954322,SMSmAuthorization,1
1679954324,SMSmMediaStatus,1
1679954346,SMSmAuthorization,1
1679954349,SMAttract,99
1679954350,SMLaneClosed,99
1679964592,SMOutOfService2,36
1679964620,SMCustomMessage,70
1679964686,SMContinueTrans,70
1679964752,SMFinish,70
1679964753,SMProcessing,70
1679964753,SMProcessing,95
1679964818,SMAttract,99
1679964819,SMLaneClosed,99
1679985262,SMCmDataEntry,81
1679986566,SMOutOfService2,36
1679986594,SMAttract,99
1679986595,SMLaneClosed,99
1679986922,SMAttract,100
1679986929,SMContextHelp,100
1679986934,SMSmAuthorization,100
1679986937,SMSmMediaStatus,100
1679986940,SMSmCashManagementEx,100
1679986971,SMRAPDataNeeded,81
1679986971,SMSmDataEntry,81
1679986982,SMSmCashManagementEx,95
1679987006,SMSystemMessage1,95
1679987085,SMSmCashManagementEx,95
1679987114,SMRAPDataNeeded,81
1679987114,SMSmDataEntry,81
1679987125,SMSmCashManagementEx,95
1679987144,SMSystemMessage1,95
1679987185,SMSmCashManagementEx,95
1679987263,SMSystemMessage1,95
1679987412,SMSmCashManagementEx,95
1679987423,SMSmMediaStatus,95
1679987439,SMSmAuthorization,95
1679987442,SMAttract,95
1679987792,SMProcessing,95
1679987795,SMBagAndEAS,15
1679987795,SMScanAndBag,15
1679987798,SMBagAndEAS,15
1679987801,SMScanAndBag,31
1679987803,SMBagAndEAS,15
1679987804,SMScanAndBag,31
1679987808,SMBagAndEAS,15
1679987809,SMScanAndBag,31
1679987813,SMBagAndEAS,15
1679987814,SMScanAndBag,31
1679987816,SMBagAndEAS,15
1679987817,SMScanAndBag,31
1679987820,SMBagAndEAS,15
1679987821,SMScanAndBag,31
1679987824,SMBagAndEAS,15
1679987825,SMScanAndBag,15
1679987827,SMBagAndEAS,15
1679987828,SMScanAndBag,31
1679987833,SMBagAndEAS,15
1679987834,SMScanAndBag,31
1679987838,SMBagAndEAS,15
1679987839,SMScanAndBag,31
1679987841,SMBagAndEAS,15
1679987842,SMScanAndBag,31
1679987843,SMBagAndEAS,15
1679987845,SMScanAndBag,31
1679987847,SMBagAndEAS,15
1679987847,SMScanAndBag,15
1679987849,SMBagAndEAS,15
1679987859,SMSecUnexpectedDecrease,31
1679987870,SMSecUXDecreaseAttendantCleared,31
1679987870,SMBagAndEAS,31
1679987870,SMScanAndBag,31
1679987877,SMBagAndEAS,15
1679987878,SMScanAndBag,31
1679987881,SMBagAndEAS,15
1679987882,SMScanAndBag,31
1679987884,SMBagAndEAS,15
1679987901,SMSecUnexpectedDecrease,31
1679987901,SMSecUXDecreaseShopperCleared,31
1679987901,SMBagAndEAS,31
1679987902,SMScanAndBag,31
1679987904,SMScanAndBag,70
1679987911,SMFinish,70
1679987911,SMSellBags,70
1679987911,SMCmDataEntry,81
1679987913,SMFinish,81
1679987913,SMGetFoodStampState,81
1679987913,SMFinish,55
1679987914,SMProcessing,55
1679987917,SMFinish,55
1679987919,SMRAPDataNeeded,81
1679987934,SMSmDataEntry,81
1679987937,SMFinish,95
1679987941,SMCardProcessing,95
1679987942,SMRAPDataNeeded,81
1679988155,SMSmDataEntry,81
1679988175,SMFinish,95
1679988181,SMProcessing,95
1679988182,SMCustomMessage,70
1679988182,SMScanAndBag,70
1679988189,SMContextHelp,70
1679988196,SMSmAuthorization,70
1679988198,SMSmAssistMenu,70
1679988199,SMVoidItem,70
1679988201,SMConfirmAbort,70
1679988203,SMVoidTransApproval,70
1679988203,SMSmAbort,70
1679988203,SMProcessing,70
1679988207,SMTakeCard,1
1679988207,SMTakeReceipt,1
1679988209,SMThankYou,1
1679988209,SMAttract,1
1679988559,SMBagAndEAS,15
1679988559,SMScanAndBag,15
1679988560,SMBagAndEAS,15
1679988561,SMScanAndBag,31
1679988562,SMBagAndEAS,15
1679988563,SMScanAndBag,31
1679988565,SMBagAndEAS,15
1679988566,SMScanAndBag,31
1679988569,SMBagAndEAS,15
1679988570,SMScanAndBag,31
1679988571,SMFinish,31
1679988571,SMSellBags,31
1679988571,SMCmDataEntry,81
1679988574,SMFinish,81
1679988574,SMGetFoodStampState,81
1679988574,SMFinish,55
1679988574,SMProcessing,55
1679988575,SMFinish,55
1679988577,SMRAPDataNeeded,81
1679988601,SMSmDataEntry,81
1679988603,SMFinish,95
1679988608,SMCashPayment,95
1679988617,SMCardProcessing,95
1679988620,SMTakeCard,1
1679988620,SMTakeChange,1
1679988629,SMTakeCard,1
1679988629,SMTakeReceipt,1
1679988629,SMThankYou,1
1679988651,SMAttract,1
1679988773,SMScanAndBag,27
1679988803,SMContinueTrans,27
1679988864,SMFinish,27
1679988864,SMProcessing,27
1679988865,SMTakeCard,1
1679988865,SMTakeReceipt,1
1679988867,SMThankYou,1
1679988870,SMAttract,1
1679989137,SMOutOfService,1
1679990352,SMOutOfService2,36
1679990379,SMAttract,99
1679990381,SMLaneClosed,99
1679991310,SMAttract,100
1679991479,SMBagAndEAS,15
1679991479,SMScanAndBag,15
1679991482,SMBagAndEAS,15
1679991482,SMScanAndBag,15
1679991488,SMFinish,31
1679991488,SMSellBags,31
1679991488,SMCmDataEntry,81
1679991489,SMFinish,81
1679991490,SMGetFoodStampState,81
1679991490,SMFinish,55
1679991490,SMProcessing,55
1679991493,SMFinish,55
1679991495,SMRAPDataNeeded,81
1679991504,SMSmDataEntry,81
1679991506,SMFinish,95
1679991509,SMCashPayment,95
1679991526,SMTakeCard,1
1679991526,SMTakeReceipt,1
1679991526,SMThankYou,1
1679991533,SMAttract,1
1679991555,SMBagAndEAS,15
1679991559,SMScanAndBag,31
1679991560,SMFinish,31
1679991560,SMSellBags,31
1679991560,SMCmDataEntry,81
1679991562,SMFinish,81
1679991562,SMGetFoodStampState,81
1679991562,SMFinish,55
1679991563,SMProcessing,55
1679991564,SMFinish,55
1679991565,SMRAPDataNeeded,81
1679991578,SMSmDataEntry,81
1679991579,SMFinish,95
1679991583,SMCardProcessing,95
1679991585,SMRAPDataNeeded,81
1679991596,SMSmDataEntry,81
1679991602,SMFinish,95
1679991606,SMProcessing,95
1679991607,SMScanAndBag,95
1679991609,SMVoidItem,95
1679991610,SMConfirmVoid,95
1679991611,SMVoidItem,95
1679991618,SMConfirmVoid,95
1679991623,SMVoidApproval,15
1679991623,SMScanAndBag,15
1679991627,SMFinish,31
1679991627,SMWaitForApproval,31
1679991633,SMSmAuthorization,31
1679991633,SMSmVoidedItems,31
1679991635,SMFinish,31
1679991635,SMProcessing,31
1679991636,SMProcessing,95
1679991637,SMFinish,95
1679991639,SMTakeCard,1
1679991639,SMTakeReceipt,1
1679991641,SMThankYou,1
1679991641,SMAttract,1
1679992138,SMBagAndEAS,15
1679992139,SMScanAndBag,31
1679992144,SMPickingUpItems,31
1679992145,SMScanAndBag,31
1679992174,SMContinueTrans,31
1679992235,SMWaitForApproval,31
1679992593,SMSmAbort,31
1679992595,SMCmDataEntry,81
1679992599,SMTakeCard,1
1679992599,SMTakeReceipt,1
1679992601,SMThankYou,1
1679992604,SMAttract,1
